filename,filepath,label,voice_type,speaker_id,gender,accent,language,duration_sec,sample_rate,augmented,transcript
human_yt_hi_0115.wav,voice data/human/human_yt_hi_0115.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0115,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 115.
human_yt_hi_0116.wav,voice data/human/human_yt_hi_0116.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0116,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 116.
human_yt_hi_0117.wav,voice data/human/human_yt_hi_0117.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0117,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 117.
human_yt_hi_0118.wav,voice data/human/human_yt_hi_0118.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0118,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 118.
human_yt_hi_0119.wav,voice data/human/human_yt_hi_0119.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0119,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 119.
human_yt_hi_0120.wav,voice data/human/human_yt_hi_0120.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0120,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 120.
human_yt_hi_0121.wav,voice data/human/human_yt_hi_0121.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0121,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 121.
human_yt_hi_0122.wav,voice data/human/human_yt_hi_0122.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0122,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 122.
human_yt_hi_0123.wav,voice data/human/human_yt_hi_0123.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0123,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 123.
human_yt_hi_0124.wav,voice data/human/human_yt_hi_0124.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0124,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 124.
human_yt_hi_0125.wav,voice data/human/human_yt_hi_0125.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0125,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 125.
human_yt_hi_0126.wav,voice data/human/human_yt_hi_0126.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0126,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 126.
human_yt_hi_0127.wav,voice data/human/human_yt_hi_0127.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0127,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 127.
human_yt_hi_0128.wav,voice data/human/human_yt_hi_0128.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0128,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 128.
human_yt_hi_0129.wav,voice data/human/human_yt_hi_0129.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0129,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 129.
human_yt_hi_0130.wav,voice data/human/human_yt_hi_0130.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0130,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 130.
human_yt_hi_0131.wav,voice data/human/human_yt_hi_0131.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0131,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 131.
human_yt_hi_0132.wav,voice data/human/human_yt_hi_0132.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0132,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 132.
human_yt_hi_0133.wav,voice data/human/human_yt_hi_0133.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0133,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 133.
human_yt_hi_0134.wav,voice data/human/human_yt_hi_0134.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0134,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 134.
human_yt_hi_0135.wav,voice data/human/human_yt_hi_0135.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0135,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 135.
human_yt_hi_0136.wav,voice data/human/human_yt_hi_0136.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0136,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 136.
human_yt_hi_0137.wav,voice data/human/human_yt_hi_0137.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0137,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 137.
human_yt_hi_0138.wav,voice data/human/human_yt_hi_0138.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0138,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 138.
human_yt_hi_0139.wav,voice data/human/human_yt_hi_0139.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0139,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 139.
human_yt_hi_0140.wav,voice data/human/human_yt_hi_0140.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0140,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 140.
human_yt_hi_0141.wav,voice data/human/human_yt_hi_0141.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0141,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 141.
human_yt_hi_0142.wav,voice data/human/human_yt_hi_0142.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0142,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 142.
human_yt_hi_0143.wav,voice data/human/human_yt_hi_0143.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0143,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 143.
human_yt_hi_0144.wav,voice data/human/human_yt_hi_0144.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0144,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 144.
human_yt_hi_0145.wav,voice data/human/human_yt_hi_0145.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0145,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 145.
human_yt_hi_0146.wav,voice data/human/human_yt_hi_0146.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0146,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 146.
human_yt_hi_0147.wav,voice data/human/human_yt_hi_0147.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0147,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 147.
human_yt_hi_0148.wav,voice data/human/human_yt_hi_0148.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0148,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 148.
human_yt_hi_0149.wav,voice data/human/human_yt_hi_0149.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0149,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 149.
human_yt_hi_0150.wav,voice data/human/human_yt_hi_0150.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0150,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 150.
human_yt_hi_0151.wav,voice data/human/human_yt_hi_0151.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0151,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 151.
human_yt_hi_0152.wav,voice data/human/human_yt_hi_0152.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0152,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 152.
human_yt_hi_0153.wav,voice data/human/human_yt_hi_0153.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0153,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 153.
human_yt_hi_0154.wav,voice data/human/human_yt_hi_0154.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0154,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 154.
human_yt_hi_0155.wav,voice data/human/human_yt_hi_0155.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0155,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 155.
human_yt_hi_0156.wav,voice data/human/human_yt_hi_0156.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0156,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 156.
human_yt_hi_0157.wav,voice data/human/human_yt_hi_0157.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0157,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 157.
human_yt_hi_0158.wav,voice data/human/human_yt_hi_0158.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0158,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 158.
human_yt_hi_0159.wav,voice data/human/human_yt_hi_0159.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0159,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 159.
human_yt_hi_0160.wav,voice data/human/human_yt_hi_0160.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0160,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 160.
human_yt_hi_0161.wav,voice data/human/human_yt_hi_0161.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0161,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 161.
human_yt_hi_0162.wav,voice data/human/human_yt_hi_0162.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0162,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 162.
human_yt_hi_0163.wav,voice data/human/human_yt_hi_0163.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0163,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 163.
human_yt_hi_0164.wav,voice data/human/human_yt_hi_0164.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0164,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 164.
human_yt_hi_0165.wav,voice data/human/human_yt_hi_0165.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0165,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 165.
human_yt_hi_0166.wav,voice data/human/human_yt_hi_0166.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0166,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 166.
human_yt_hi_0167.wav,voice data/human/human_yt_hi_0167.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0167,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 167.
human_yt_hi_0168.wav,voice data/human/human_yt_hi_0168.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0168,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 168.
human_yt_hi_0169.wav,voice data/human/human_yt_hi_0169.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0169,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 169.
human_yt_hi_0170.wav,voice data/human/human_yt_hi_0170.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0170,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 170.
human_yt_hi_0171.wav,voice data/human/human_yt_hi_0171.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0171,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 171.
human_yt_hi_0172.wav,voice data/human/human_yt_hi_0172.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0172,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 172.
human_yt_hi_0173.wav,voice data/human/human_yt_hi_0173.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0173,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 173.
human_yt_hi_0174.wav,voice data/human/human_yt_hi_0174.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0174,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 174.
human_yt_hi_0175.wav,voice data/human/human_yt_hi_0175.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0175,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 175.
human_yt_hi_0176.wav,voice data/human/human_yt_hi_0176.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0176,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 176.
human_yt_hi_0177.wav,voice data/human/human_yt_hi_0177.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0177,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 177.
human_yt_hi_0178.wav,voice data/human/human_yt_hi_0178.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0178,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 178.
human_yt_hi_0179.wav,voice data/human/human_yt_hi_0179.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0179,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 179.
human_yt_hi_0180.wav,voice data/human/human_yt_hi_0180.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0180,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 180.
human_yt_hi_0181.wav,voice data/human/human_yt_hi_0181.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0181,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 181.
human_yt_hi_0182.wav,voice data/human/human_yt_hi_0182.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0182,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 182.
human_yt_hi_0183.wav,voice data/human/human_yt_hi_0183.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0183,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 183.
human_yt_hi_0184.wav,voice data/human/human_yt_hi_0184.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0184,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 184.
human_yt_hi_0185.wav,voice data/human/human_yt_hi_0185.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0185,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 185.
human_yt_hi_0186.wav,voice data/human/human_yt_hi_0186.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0186,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 186.
human_yt_hi_0187.wav,voice data/human/human_yt_hi_0187.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0187,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 187.
human_yt_hi_0188.wav,voice data/human/human_yt_hi_0188.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0188,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 188.
human_yt_hi_0189.wav,voice data/human/human_yt_hi_0189.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0189,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 189.
human_yt_hi_0190.wav,voice data/human/human_yt_hi_0190.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0190,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 190.
human_yt_hi_0191.wav,voice data/human/human_yt_hi_0191.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0191,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 191.
human_yt_hi_0192.wav,voice data/human/human_yt_hi_0192.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0192,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 192.
human_yt_hi_0193.wav,voice data/human/human_yt_hi_0193.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0193,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 193.
human_yt_hi_0194.wav,voice data/human/human_yt_hi_0194.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0194,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 194.
human_yt_hi_0195.wav,voice data/human/human_yt_hi_0195.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0195,Male,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 195.
human_yt_hi_0196.wav,voice data/human/human_yt_hi_0196.wav,human,YouTube Human Speech,YouTube_Hindi_Speaker_0196,Female,Hindi Native,Hindi,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Hindi sample 196.
